"Id","PersonId","CompanyId","CompanyType","Title","Location","Position","PositionLevel","DateStart","DateEnd"
"b91f7e00-0044-44b7-9e2d-2dbf3ea7b407","eee4f744-165f-47d8-9837-7cb26fa73778","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"527f780f-5729-462c-9d30-2dc4de7812e5","df196464-3d6f-40f7-9547-a7d5c1bf1145","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"f58a804c-c33f-48ac-9174-2e0e968c7696","ef8534ab-4574-4bb3-8eb1-9f52535bd58e","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of Legal Affairs","","Director","Director","",""
"416f1349-80b3-4755-a275-2e10107af411","fc36dc1f-bbad-4896-8a6b-d7de4586d4c5","43f5e606-a930-4143-b44a-0974509f6677","Fund","Principal, Leadership & Assessment","","","","",""
"c58b7dca-7ebb-4575-aeb7-2e20abe792f9","ef1ce97d-3a85-4c99-b4b8-8c21d49d865b","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","","","",""
"061b9bfa-a3c2-44e0-a35a-2e21f9d3ac2f","2eb67d4f-eaad-4533-b296-d1a39209bb96","f8443197-5504-4a79-8a5f-0b0122a90594","Fund","Executive Admin and Office Manager","","","","",""
"e92cd079-cb0e-41b1-93b8-2e28cbd9778c","7665087d-e801-4eca-9be4-beebe5a235f7","43f5e606-a930-4143-b44a-0974509f6677","Fund","Senior Advisor","","","","",""
"ca74ff9b-f0bf-4e9d-ac46-2e2ad7a76463","afa576b0-3604-4357-aa84-4baeee3d03a7","43f5e606-a930-4143-b44a-0974509f6677","Fund","Principal","","","","",""
"4f9de609-0aaa-4c2e-ba98-2e3f8284d178","f120ebbf-3c29-4c10-8b65-bc562a5aad35","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"63dc6ac1-feed-4070-a2ad-2e7057397a42","afa576b0-3604-4357-aa84-4baeee3d03a7","43f5e606-a930-4143-b44a-0974509f6677","Fund","Principal","","","","",""
"26e1406e-720a-4525-a42f-2e781bed9af9","15e1c253-c65f-401e-936c-22aece78e009","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"f0549485-561d-4dba-a110-2ed731ab0ded","131ab934-3c44-4623-ae6f-e480236f2720","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investment Associate","","","","",""
"6e5516f3-180a-4839-928b-2eef4ce91465","cca0d25d-3181-42fd-aaf2-d59543e86014","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"79902427-51aa-49fd-8dea-2f0478b022b4","4565dfb5-6a52-4104-b1d9-270eaa6de651","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Operations Associate","","","","",""
"96a54079-43f4-4d97-8d3f-2f139302b2ca","bec32055-35ba-4bc3-b056-f10dbbc2a2dc","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"019bac59-084b-4ef8-ba03-2f1796721e74","ef8534ab-4574-4bb3-8eb1-9f52535bd58e","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of Legal Affairs","","Director","Director","",""
"925ffacc-c9c2-4a78-93ef-2f304067ef8f","74424a67-5a44-494b-b54f-f18e6fee05c7","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Content Associate","","","","",""
"c0b077fb-68b4-4810-b4bd-2f3f836f72c7","808d06b6-ee27-4f14-9503-f8f3e6fabea6","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"be05421f-5eee-4166-93e5-2f4698aef527","864d6b30-9d7f-4c8a-acda-bc50fc87f670","43f5e606-a930-4143-b44a-0974509f6677","Fund","Principal","","","","",""
"bea4498a-d30f-4079-ae3c-2f64455c9953","d8fc174f-6cc9-4798-a4e8-6db1ff711c97","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"c7c6353e-83ea-4a7c-b70c-2f6d00f2b49f","34a0f12d-fe8e-4ed4-84bf-4644ca520042","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur des Équipes d’Impactes","","","","",""
"5ef01a2f-02cf-495e-a975-2f7b8aaf0e99","14ee6494-859b-4cfc-b6b5-c3bacd2e4c3a","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"968ce9b0-8d4e-466c-ae9a-2faabc5ea34b","f8504b84-89b5-480f-a887-c3e577f279f5","a568d0ff-af47-400d-894e-55ffc135f779","Startup","Contractor","Juncos","","","10/1/2013 12:00:00 AM","2/1/2014 12:00:00 AM"
"6fd5d4d6-39f7-40e9-bbe6-2fb8beecb275","3191090c-753d-425d-a8e4-12dfdae40431","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"3e1671b7-3695-4fe6-86c7-2fbcd31e5979","04f0560e-1b85-4a87-8fef-55eacb3dfd8a","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Business Development Associate","","","","",""
"45961427-289d-4b45-a5ca-2fcd37d6d6b6","ef8534ab-4574-4bb3-8eb1-9f52535bd58e","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of Legal Affairs","","Director","Director","",""
"8a9d9c3b-6b89-4458-9e4f-2fd35fe920b1","d21c52f1-99db-47f4-b572-7b7dcbf7cbff","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","","","",""
"d32b64c3-e5db-4a37-a8f8-2fff62439c23","16f3b16c-897e-4aa7-bb30-fd7c0b86d793","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"170e4c6c-7300-48e9-8acf-3010433a37e5","04f0560e-1b85-4a87-8fef-55eacb3dfd8a","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Business Development Associate","","","","",""
"46b4ada8-ab5d-43fd-b83f-305049a3a887","553869e6-bfde-4c24-a1be-f9e0357edfb2","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"e46cb271-4f03-497c-9d23-30505dc2bab3","2387d79a-e10b-4248-8611-0c3eb568702d","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"d38a259a-d4d3-4f4d-8443-307c0ab907d6","a2e57f20-ef5f-4462-9b58-038f3ce239df","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"1c9b7aee-84b4-427f-abfc-3083a421a16e","9a9b4106-ed0a-4760-883c-b6e5146e7342","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Content Associate","","","","",""
"5f8466f0-2c7c-411e-be2c-30acb8de5005","d70bded9-cd12-49d6-b96f-9df94bf6618f","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investment Associate","","","","",""
"ca834666-57de-40be-9204-30b279dae919","a7c06541-0b9a-4588-a754-f3fff528c7e8","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"7956da0c-21ee-4c2e-9b63-30b763f6176f","4565dfb5-6a52-4104-b1d9-270eaa6de651","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Operations Associate","","","","",""
"07938512-c034-4d01-a04e-30bf06996f22","7b053d5c-37ba-4cd7-aeb6-0c69116ce89f","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"a90a24cd-e0ba-4cf0-9422-30c275631d6d","3191090c-753d-425d-a8e4-12dfdae40431","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"e34ecec2-dbc3-4600-8114-30e3dc9e9b1e","8271f5f6-0b1e-437c-8c95-6d87ddd1e5fa","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","","","",""
"196be179-9f97-4157-8381-30f1f3e48906","8e8b636e-4c28-41cd-b89a-35d0a85efb0c","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"0e906de2-7b0b-42d0-b8c2-3134c36bafae","f120ebbf-3c29-4c10-8b65-bc562a5aad35","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"b547249d-6dc6-405e-81e6-318ba1585a66","2387d79a-e10b-4248-8611-0c3eb568702d","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"eeef0845-955b-404e-aaee-318ee9a31138","7dfb2617-90fa-4bcb-b33a-cdc1381d284e","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"7283c741-dfa2-488d-95a8-31a89628a874","f0728367-ff99-4c0e-a258-1900d804bce0","da888367-ac88-4937-ab7a-ba0d36b4732f","Startup","","","","","",""
"bb5ddd49-9702-4081-9ab5-31c02203ff0e","8dad74e8-525a-49a3-bb8a-1e9184787e5b","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"5a983d90-2c30-4857-9067-31ff19eca5a7","ef1ce97d-3a85-4c99-b4b8-8c21d49d865b","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","","","",""
"ecaecd40-bbf1-4502-a2e5-321980d65d7d","5d7366c7-1417-4edd-8aa7-e0453c610902","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé au Développement des Affaires","","","","",""
"5c5f4a14-742e-43b4-9d01-327e3469d5e3","80a02615-0306-47f1-89ba-27822c243e11","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Business Development Associate","","","","",""
"03a4265f-0cd3-4f79-a1d6-32a9182b1a0d","96fd2a27-d0a9-4f72-bc1c-384c8fc42a44","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"d382d9c8-b112-404b-8bae-32b28e8621da","1cd8c4f7-e173-48da-bb98-7d7a4a13a708","f30eac33-2a0b-452c-8cd9-0ab8b55f9cfd","Fund","Research Analyst","","Analyst","","",""
"9d913464-419b-43c2-ad8a-32be45e299fb","3931b81a-7404-4683-bf2e-b227a242b62f","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Partnerships Associate","","","","",""
"5d20d744-64b3-4235-b019-32c3660a1788","c216abdc-9c28-47e4-881f-f63c04805d58","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"4535b669-1628-4483-89b0-32d28da85d88","139ce926-1a84-4eb6-ad28-7c7c8976c30f","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investment Associate","","","","",""
"4e7b6115-a36e-4e58-9cd6-32d4b9c72db2","4fb755c5-e85a-4cee-8cef-e1806f4a3b78","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"80aa47da-fdfa-4c40-b977-32f8201d67e9","26a986d6-134e-4eaa-9599-bd39e24ec136","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"a82abdbd-96b5-4de1-a5e2-330667dd004e","52b705ac-128f-48a3-8b0b-91b238fdcf26","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of ONT investment team","","Director","Director","",""
"dc4cc12b-d4a2-4507-8219-33360ae83c94","8cf3b994-a116-42be-8afb-b93c3fc4c916","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"5a795bf0-2a92-4813-bba3-33480be8fcce","54d7e114-58e2-4e12-8b3f-895ab0e048fe","0f51d468-8c01-48c7-b9d3-a08d8383057b","Startup","Software Engineering Intern","New York","","","6/30/2015 9:00:00 PM","7/31/2015 9:00:00 PM"
"fe6b540f-6dd8-4647-87d6-33a2ed83e59e","1635ae5a-186e-4ed8-8394-8b444fd778b6","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"3a16fbc2-edb1-4e25-8692-33b115366132","212efca1-8abe-4b0e-9ebf-ee4668bb6784","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"2fa48810-414b-4c30-b0d0-340cd74c5534","5d7366c7-1417-4edd-8aa7-e0453c610902","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé au Développement des Affaires","","","","",""
"54e4a2af-7d96-4892-9f99-344e2fac9b2f","57792888-17d2-4508-b1ea-a060e05e4d6d","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of Portfolio Support Team","","Director","Director","",""
"2a57deb6-66b4-45f6-89dc-3469a5766252","c3910d2f-24cf-4d92-98be-d524877c7911","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","Director","Director","",""
"8ea218f5-7e86-4e7a-947b-347058d93398","6173c381-4cd6-4c34-b559-dda62b7cd45f","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"eba0d55e-4806-4fa8-a05f-34893e77c9cb","0f16a132-2abd-46e0-909f-38ca80c02c34","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé Communautaire","","","","",""
"526d0520-5710-45f0-893a-349532931b78","f0ce0668-2d69-49f6-86ca-fd629db0a274","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"3d8039a2-2ef5-4b3d-8bf0-34961dd1c394","7b933bec-caa8-4971-b11e-25e754332ce5","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"5c9b24e1-5238-4c69-87c4-34a421dbfcfe","306c39c0-132a-4f53-8f20-d9fbfed75d47","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Business Development Associate","","","","",""
"f46a3f95-f37f-4e7a-8ac5-34e30cd82a92","7f49b6a4-e5fc-4c13-8e0e-74c4686ee2b5","abc937ea-05ca-4d66-bc33-fa946ead51be","Startup","Sales Representative","","","","9/1/2003 12:00:00 AM","9/1/2007 12:00:00 AM"
"b6e33a56-e805-4539-a051-34ed37056499","486d8cd2-3e8b-46e5-b3f4-f804953ad5c9","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of People & Culture team","","Director","Director","",""
"426b735f-2ee3-485f-9d40-351d95149bc2","808d06b6-ee27-4f14-9503-f8f3e6fabea6","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"0fed5708-a681-4a5e-8add-3531f4216fb0","a5fba6af-b4a4-4338-a9eb-ea69e8952e2b","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"dfa939b3-4b7d-4295-90bb-35583977f57d","1635ae5a-186e-4ed8-8394-8b444fd778b6","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"96956aa6-6d2a-4163-b109-35b269f77f33","a2e57f20-ef5f-4462-9b58-038f3ce239df","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"7f0bb645-9a1e-46fc-964c-35e1e0ee85c3","332ca2c3-70d7-4536-8764-e3100fb8c248","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investissement Associate","","","","",""
"975dd8ec-3409-4ae3-bac2-35f627d89d8e","951f46d0-a774-467e-9f55-76502177ab74","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"77c9a161-38fd-4f6f-91f0-364f09f23475","4335ac28-dabe-45c5-af68-2c88e6457e77","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"e3cf3998-3098-496f-808e-364f143fc6a2","811eaf52-e3cd-454f-bcf4-ae1b54fbc402","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"c64799df-e95c-42f1-a71c-36848077d979","b085b394-074e-4899-aecc-fe5c5aa7a79a","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé Communautaire","","","","",""
"c48a7626-9924-4b53-a65f-3685c59c1dd9","076fbea7-291f-4972-bdb4-07e99629fea6","abc937ea-05ca-4d66-bc33-fa946ead51be","Startup","Director, Therapy Development","New York, NY","Director","Director","8/1/2019 12:00:00 AM","1/1/2020 12:00:00 AM"
"0acd89da-72fa-4652-94b9-3686a1494435","485f2899-5a7e-4411-a1da-9234655880ae","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"aeb9973d-487e-4b7e-a2e2-369f017cf2ca","166e4d49-ecf8-4b20-9951-01e1063d8d3a","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"470d0c8c-8ba8-4e36-9ff2-36a54a07d659","899cc8fb-1016-4047-b626-5833dffb32ab","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"b18e0989-1bb9-4d60-8b20-36cb98205eb4","03027939-6127-4e7e-aad0-25780c792638","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"b3283f91-b650-424a-acde-36d5a400572b","fc36dc1f-bbad-4896-8a6b-d7de4586d4c5","43f5e606-a930-4143-b44a-0974509f6677","Fund","Principal, Leadership & Assessment","","","","",""
"3eb4755a-4cab-42f7-9030-36e7e085d3aa","52b705ac-128f-48a3-8b0b-91b238fdcf26","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Director of ONT investment team","","Director","Director","",""
"f0d83938-3e3c-4ea8-bcb2-370d6d98ac27","13cfee96-8586-46d2-83cb-c3e0bdb56548","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"51c82317-22cd-40a5-99ee-373c5dd76688","56ff0ff8-5850-42ee-b245-452efc3a00bf","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"4b004c0d-1401-47c2-a111-3762c7b28340","139ce926-1a84-4eb6-ad28-7c7c8976c30f","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investment Associate","","","","",""
"8ede851e-174e-42c8-816e-377dce3f5849","52dfdfad-0a56-468b-b019-6c244a72eff7","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"74964359-4fcd-4092-b2d4-37843f0f7684","4356bb47-8e43-417f-bb9c-56205fd3c7d4","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"622d28b8-173a-4ca9-9663-37a958b338df","6dba3a16-632d-4f0e-a7af-d21e27372ab3","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Content Associate","","","","",""
"020d227a-8c8d-4ddf-99d3-37e2a6db69ac","090e6a45-a182-47c4-ab38-9231a10778cd","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"58b9a476-e325-4c5b-a40e-37e643cbb671","ef1ce97d-3a85-4c99-b4b8-8c21d49d865b","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","","","",""
"2407d498-1d8d-4409-b3df-37fe556f33fe","7dfb2617-90fa-4bcb-b33a-cdc1381d284e","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"68dd751d-3bed-4c65-8849-380b5fc7f994","e2162cdd-b900-46d4-89c0-61a7fd1b31d6","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"2dea2d3a-8b03-4049-b553-382e4fbd328e","d27514c6-7846-4ef4-a217-8d7fdad76bf1","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"de5a692f-06f6-4dcb-a031-384a5ee23ef6","19aaaeb3-d16a-4249-b62b-70f2ab7309f4","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur Communautaire","","","","",""
"fdb1c180-f2eb-40dc-b525-38534bca776c","ab9a6ed2-43af-437c-a548-c87bd6b5eefb","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"2097517b-8cf7-42c5-9261-38a0844a9c7e","27f06a90-b906-4624-9bb8-d24e19472f32","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé Communautaire","","","","",""
"e108c6ad-ebd6-4427-a305-38ccdba3b05b","7665087d-e801-4eca-9be4-beebe5a235f7","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"64bc1d6d-7b89-4535-a55e-391e39c802cc","59b0d0ac-7398-43aa-ad94-04b74b67f0fb","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"1c3d3cc9-b739-471b-bb1e-3954a58f3510","284fa846-c049-4a2d-8624-3a2d18b176b1","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"7635ba13-c463-44e0-8b61-39597adff7eb","a75ae99d-1f3d-4c69-bf38-fcfbe040e844","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"052d911a-e8e7-4452-9ff6-395f81de684b","74424a67-5a44-494b-b54f-f18e6fee05c7","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Content Associate","","","","",""
"784a3340-4240-4ace-9be3-3973e7ef353b","bb6972e9-052e-457b-a87d-ead7c7b034f1","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"fda89e50-e8d8-4e29-b6fc-39b1df3ada78","a6a5d043-b9bb-40b3-aac6-0da0c1c9bc41","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"2f5774e0-fb91-460b-a882-39bbe7e77394","9e2a8583-4986-4a36-9dfb-a4614ca84b46","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"d1fd2fc9-785c-4a98-bb04-39ca1442f69a","4335ac28-dabe-45c5-af68-2c88e6457e77","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"65e6a0e2-9c44-416a-b321-3a0322391829","10c1eed7-8c26-4914-bde8-ce97859cf95d","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investment Associate","","","","",""
"23eab923-3599-4503-b913-3a0ce85032e4","a6a5d043-b9bb-40b3-aac6-0da0c1c9bc41","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"e76dc1f9-173b-44af-925b-3a172aec0941","1d624c47-46ab-4104-abde-1f7dd595253e","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"d8371d14-8777-4870-ba83-3a57b174b072","96fd2a27-d0a9-4f72-bc1c-384c8fc42a44","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"a355c3fe-7ea8-4156-94e2-3a8d84d8ee27","bced2f55-193f-498b-a046-fdc634ce84c4","43f5e606-a930-4143-b44a-0974509f6677","Fund","Associate","","","","",""
"cc7af2e2-fd01-4c00-9dcb-3ab3082baf2c","8d061bc1-a663-4da4-9f8a-77901351a694","43f5e606-a930-4143-b44a-0974509f6677","Fund","Partner","","","","",""
"2825540b-4876-4cb4-b661-3b0367d961d4","332ca2c3-70d7-4536-8764-e3100fb8c248","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","ON Investissement Associate","","","","",""
"162c4b88-8d65-422c-a1b0-3b297877154b","caf87c45-bc8b-408d-8a51-8d3bad495f26","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"52be8677-5a28-447e-9565-3b64636361fc","dbc057b4-59c5-4604-a6c3-d956fed5da77","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
"e7c161da-9743-47f3-b1ab-3c5154d09ea4","8f7fad21-4d97-42e2-b4a9-32bb18998081","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"eb82cdca-34e9-42f4-a710-3c789cef2908","212efca1-8abe-4b0e-9ebf-ee4668bb6784","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"7decf342-18b2-4505-b79f-3c7efd80c27f","4a6dc15c-9e2e-44d7-8c31-6e7ad4e91fff","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"8cdbed51-fd79-489b-86cc-3c90a4393e35","5d7366c7-1417-4edd-8aa7-e0453c610902","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé au Développement des Affaires","","","","",""
"ea5e91a7-8e91-47f3-8b7d-3cbb2c2a367d","2cec489f-a244-4b96-abbe-d64baec7c27d","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"b44853fc-559b-4e93-942f-3cbb506664fe","7970809f-4e4c-44ce-8898-1df814079027","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"3aa5ce1f-fbad-42ba-9e86-3ccb7966bc00","722b51e6-ac32-4d91-bacf-5f8bb1487fe7","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"a4db922b-0e05-46e9-b707-3cf2889b919c","afa576b0-3604-4357-aa84-4baeee3d03a7","43f5e606-a930-4143-b44a-0974509f6677","Fund","Principal","","","","",""
"f6ff3f6d-187a-4eb8-9977-3d0577ed8669","dc814a25-8845-4947-995b-887cdd322ec6","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"2eacbe9d-a738-42d2-a40f-3d4384b1ecae","d21c52f1-99db-47f4-b572-7b7dcbf7cbff","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur en Investissement","","","","",""
"54bb9631-2b92-48d8-a609-3d4c1559ef77","ff31b29a-1921-4b52-8219-0a6db4333a01","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Associé en Investissement","","","","",""
"6b1c40c7-c976-42ec-9f3d-3d75fd69d05e","c77ece18-4ab3-4639-92a1-97f712c57d04","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Directeur Communautaire","","","","",""
"ce71a986-c5ac-4f5b-8d60-3d8cef8a9b10","7970809f-4e4c-44ce-8898-1df814079027","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","QC Investment Associate","","","","",""
"5ed0f7b0-7d9e-4c18-85b6-3daacd046005","7f254c61-d74a-4401-9b4f-fd7ffbf86d1b","af651b1c-ad11-48a4-a597-ebe506a75195","Startup","Founder/CEO","Westlake Village","Founder","","5/31/1997 9:00:00 PM","8/31/2001 9:00:00 PM"
"8000328d-b669-44dd-87cf-3dbe26519ea8","359598ba-f398-404e-8215-186772bf3c7f","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"ca75e868-8cb1-4223-a924-3ddc08961f5a","1635ae5a-186e-4ed8-8394-8b444fd778b6","43f5e606-a930-4143-b44a-0974509f6677","Fund","Operating Partner","","","","",""
"68abd18d-4a58-4fe0-8870-3e217c143b09","d8fc174f-6cc9-4798-a4e8-6db1ff711c97","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","Investment Associate","","","","",""
"02bb2a49-47eb-4f06-a25d-3e27de540e8a","960f21a6-ef2d-4727-931e-ab17f489e67c","c7c0c7d4-7116-4c64-b1ef-018471e84cf3","Fund","","","","","",""
